Код НО;Дата регистрации ККТ в НО;Адрес места установки;Регистрационный номер;Модель;Срок окончания действия ФН;Состояние;Заводской номер ККТ;Наименование ОФД;Заводской номер ФН;КПП;ККТ правопредшественника (1-да, 0-нет);ККТ используется при приеме денежных средств при реализации лотерейных билетов;ККТ используется при приеме ставок и выплате денежных средств в виде выигрыша;ККТ используется при осуществлении деятельности банковского платежного агента (субагента);ККТ входит в состав автоматического устройства для расчетов;ККТ используется для расчетов в информационно-телекоммуникационной сети «Интернет»;ККТ используется для развозной и (или) разносной торговли (оказания услуг, выполнения работ);ККТ применяется только при оказании услуг;ККТ используется при осуществлении деятельности платежного агента (субагента);ККТ используется при продаже подакцизных товаров;Наименование места установки ККТ;ККТ используется при осуществлении расчетов за маркированные товары
9965;31.01.2022 01:48:17;630126,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Вилюйская ул,,д. 17, , , ,;0006153444016740;РИТЕЙЛ-01Ф;16.05.2023 12:00:00;ККТ зарегистрирована;0462260012146771;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685269;540201001;0;2;2;2;2;2;2;2;2;2;630126, г Новосибирск, ул Вилюйская, д 17, аптека;2
9965;16.12.2021 12:37:50;650070,РОССИЯ,42,Кемеровская область - Кузбасс,Кемеровский г.о., ,Кемерово г, ,Свободы ул,,д. 31, , , ,;0006058412048615;РР-03Ф;31.03.2023 12:00:00;ККТ зарегистрирована;0651490014002194;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684968;540201001;0;2;2;2;2;2;2;2;2;2;650070 Кемеровская область - Кузбасс, г Кемерово, ул Свободы, д 31;2
9965;13.12.2021 12:05:15;650061,РОССИЯ,42,Кемеровская область - Кузбасс,Кемеровский г.о., ,Кемерово г, ,Шахтеров пр-кт,,д. 74б, , , ,;0006047612039016;РР-03Ф;28.03.2023 12:00:00;ККТ зарегистрирована;0171830014002219;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684639;540201001;0;2;2;2;2;2;2;2;2;2;650061 Кемеровская область - Кузбасс, г Кемерово, пр-кт Шахтеров, д 74б;2
9965;19.10.2021 10:37:20;644065,РОССИЯ,55,Омская область,город Омск г.о., ,Омск г, ,Энтузиастов ул,,д. 2, , , ,;0005914547012791;РР-03Ф;01.02.2023 12:00:00;ККТ зарегистрирована;0408840014002215;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684555;540201001;0;2;2;2;2;2;1;2;2;2;Омская обл, г Омск, ул Энтузиастов, д 2/1 аптека;2
9965;06.10.2021 09:02:04;630110,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Богдана Хмельницкого ул,,д. 54, , , ,;0005872315046288;РР-03Ф;17.01.2023 12:00:00;ККТ зарегистрирована;0524780014003273;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684896;540201001;0;2;2;2;2;2;2;2;2;2;630110, Новосибирская обл, г Новосибирск, ул Богдана Хмельницкого, д 54, аптека;2
9965;02.08.2021 07:33:11;630126,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Вилюйская ул,,д. 17, , , ,;0005722518056723;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0282640012146650;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684563;540201001;0;2;2;2;2;2;2;2;2;2;630126, г Новосибирск, ул Вилюйская, д 17, аптека;2
9965;02.08.2021 05:50:39;630087,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Карла Маркса пр-кт,,д. 22, , , ,;0005722334032565;РИТЕЙЛ-01Ф;15.11.2022 12:00:00;ККТ перерегистрирована;0191500012144133;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684567;540201001;0;2;2;2;2;2;2;2;2;2;630087, Новосибирск, пр-кт Карла Маркса, д 22, аптека;2
9965;03.06.2021 11:31:41;109316,РОССИЯ,77,Г.Москва,муниципальный округ Печатники вн.тер.г., , , ,Волгоградский пр-кт,,д. 42,к. 9, , ,;0005504832049041;АТОЛ 42ФС;16.09.2022 12:00:00;ККТ зарегистрирована;00107701317416;Общество с ограниченной ответственностью «Эвотор ОФД»;9289440300749251;540201001;0;2;2;2;1;1;2;2;2;2;https://superapteka.ru;2
9965;15.01.2021 05:14:54;630022,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,3-й Бронный пер,,зд. 44, , , ,;0005061579020739;РИТЕЙЛ-01Ф;30.04.2022 12:00:00;ККТ зарегистрирована;0224280012146651;Общество с ограниченной ответственностью «Эвотор ОФД»;9289000100268209;540245093;0;2;2;2;2;2;2;2;2;2;630022,Новосибирск г,3-й Бронный пер,44, аптека;2
9965;02.11.2020 01:50:48;630088,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Петухова ул,,зд. 38а, , , ,;0004854148021243;РИТЕЙЛ-01Ф;13.05.2023 12:00:00;ККТ перерегистрирована;0385710012155239;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686301;540201001;0;2;2;2;2;2;2;2;2;2;630088, г Новосибирск, ул Петухова, д 38А, аптека;2
9965;02.11.2020 01:37:54;630088,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Петухова ул,,зд. 38а, , , ,;0004853739065426;РИТЕЙЛ-01Ф;13.05.2023 12:00:00;ККТ перерегистрирована;0513020012155237;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686159;540201001;0;2;2;2;2;2;2;2;2;2;630088, г Новосибирск, ул Петухова, д 38А;2
9965;22.10.2020 11:21:41;630091,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Красный пр-кт,,д. 70, , , ,;0004830855019722;РИТЕЙЛ-01Ф;13.05.2023 12:00:00;ККТ перерегистрирована;0426250012155238;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685986;540201001;0;2;2;2;2;2;2;2;2;2;630091, г Новосибирск, Красный пр-кт, д 70, аптека;2
9965;02.10.2020 07:51:48;630087,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Карла Маркса пр-кт,,д. 30, , , ,;0004786604019878;РИТЕЙЛ-01Ф;29.03.2023 12:00:00;ККТ перерегистрирована;0048490012144130;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686040;540201001;0;2;2;2;2;2;2;2;2;2;630087, г Новосибирск, пр-кт Карла Маркса, д 30, аптека;2
9965;02.10.2020 05:48:03;630087,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Карла Маркса пр-кт,,д. 30, , , ,;0004786433050645;РИТЕЙЛ-01Ф;28.03.2023 12:00:00;ККТ перерегистрирована;0194130012144129;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686264;540201001;0;2;2;2;2;2;2;2;2;2;630087, г Новосибирск, пр-кт Карла Маркса, д 30, аптека;2
9965;01.10.2020 01:23:08;630091,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Крылова ул,,д. 27, , , ,;0004782481001774;РР-03Ф;;ККТ снята с регистрации;0170360014002155;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300836786;540201001;0;2;2;2;2;2;2;2;2;2;630091 г Новосибирск, ул Крылова, д 27;2
9965;16.09.2020 10:12:41;630056,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,40 лет Комсомола ул,,д. 8, , , ,;0004748530011021;РИТЕЙЛ-01Ф;17.03.2023 12:00:00;ККТ перерегистрирована;0426510012155087;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685902;540201001;0;2;2;2;2;2;2;2;2;2;630056 г Новосибирск, ул 40 лет Комсомола, д 8;2
9965;14.07.2020 01:25:30;644119,РОССИЯ,55,Омская область,город Омск м.р-н., ,Омск г, ,Лукашевича ул,,д. 33, , , ,;0004620418025036;РР-03Ф;;ККТ снята с регистрации;0408840014002215;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300623849;540201001;0;2;2;2;2;2;2;2;2;2;644119, г Омск, ул Лукашевича, д 33, аптека;2
9965;14.07.2020 01:12:54;644065,РОССИЯ,55,Омская область,город Омск м.р-н., ,Омск г, ,Энтузиастов пер,,д. 2,к. 1, , ,;0004620341006862;РР-03Ф;01.02.2023 12:00:00;ККТ перерегистрирована;0618310014002160;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684637;540201001;0;2;2;2;2;2;2;2;2;2;644065, г. Омск, ул. Энтузиастов, д.2/1, аптека;2
9965;13.07.2020 08:09:45;630107,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Троллейная ул,,д. 146, , , ,;0004616520044835;РИТЕЙЛ-01Ф;31.01.2023 12:00:00;ККТ перерегистрирована;0358940012144131;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684742;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Троллейная, д 146, аптека;2
9965;10.07.2020 01:10:01;630005,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Гоголя ул,,д. 27, , , ,;0004614648013840;РР-03Ф;29.01.2023 12:00:00;ККТ перерегистрирована;0381250014003056;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685011;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Гоголя, д 27, аптека;2
9965;09.07.2020 05:11:46;630049,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Красный пр-кт,,д. 186, , , ,;0004608170020803;РИТЕЙЛ-01Ф;02.02.2023 12:00:00;ККТ перерегистрирована;0644210012144132;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300684608;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, Красный пр-кт, д 186, аптека;2
9965;01.06.2020 07:00:05;630136,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Широкая ул элем. улично-дорожн.сети,,д. 113/2, , , ,;0004536640024986;РИТЕЙЛ-01Ф;15.10.2022 12:00:00;ККТ перерегистрирована;0259590012155240;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100022626;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Широкая, д 113/2 аптека;2
9965;25.02.2020 02:04:37;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Красный пр-кт элем. улично-дорожн.сети,,д. 157/1, , , ,;0004391339021906;АТОЛ FPrint-22ПТК;07.09.2022 12:00:00;ККТ перерегистрирована;00106307359588;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300624076;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, Красный пр-кт, д 157/1 аптека;2
9965;24.12.2019 02:49:02;630017,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Военная ул элем. улично-дорожн.сети,,д. 5, , , ,;0004263937020906;РИТЕЙЛ-01Ф;01.07.2022 12:00:00;ККТ перерегистрирована;0260280012144136;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934758;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Военная, д 5 1 этаж аптека;2
9965;24.12.2019 02:33:52;630017,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Военная ул элем. улично-дорожн.сети,,д. 5, , , ,;0004263837007456;РИТЕЙЛ-01Ф;01.07.2022 12:00:00;ККТ перерегистрирована;0356770012155218;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934907;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Военная, д 5 1 этаж аптека;2
9965;20.12.2019 12:18:12;650000,РОССИЯ,42,Кемеровская область - Кузбасс, ,Кемерово г , , ,Кузнецкий пр-кт элем. улично-дорожн.сети,,д. 33, , , ,;0004237306047833;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0569700012129806;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832106;540201001;0;2;2;2;2;2;2;2;2;2;г Кемерово, Кузнецкий пр-кт, д 33 аптека;2
9965;20.12.2019 12:20:35;650000,РОССИЯ,42,Кемеровская область - Кузбасс, ,Кемерово г , , ,Кузнецкий пр-кт элем. улично-дорожн.сети,,д. 33, , , ,;0004237284011820;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0050130012129847;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300838101;540201001;0;2;2;2;2;2;2;2;2;2;г Кемерово, Кузнецкий пр-кт, д 33 аптека;2
9965;09.12.2019 10:19:07;630004,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Ленина ул элем. улично-дорожн.сети,,д. 59, , , ,;0004214205010387;РР-03Ф;;ККТ снята с регистрации;0569600014001908;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300792344;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Ленина, д 59 оптика;2
9965;09.12.2019 09:56:59;630032,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Горский мкр,,д. 63/1, , , ,;0004214027011970;РР-03Ф;30.06.2022 12:00:00;ККТ перерегистрирована;0030580014001903;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935338;540201001;0;2;2;2;2;2;2;2;2;2;630032 Новосибирск Горский мкр  63/1 аптека;2
9965;09.12.2019 09:36:22;630005,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Некрасова ул,,д. 41, , , ,;0004213888063851;РР-03Ф;16.06.2022 12:00:00;ККТ перерегистрирована;0379760014003446;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832659;540201001;0;2;2;2;2;2;2;2;2;2;630005, г Новосибирск, ул Некрасова, д 41, аптека;2
9965;09.12.2019 05:10:07;630110,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Учительская ул элем. улично-дорожн.сети,,д. 20, , , ,;0004211339043369;РИТЕЙЛ-01Ф;16.06.2022 12:00:00;ККТ перерегистрирована;0551070012144161;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300834733;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Учительская, д 20 оптика;2
9965;06.12.2019 01:54:56;630110,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Учительская ул элем. улично-дорожн.сети,,д. 20, , , ,;0004210523010887;РИТЕЙЛ-01Ф;16.06.2022 12:00:00;ККТ перерегистрирована;0394450012155217;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300835376;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Учительская, д 20 Аптека;2
9965;06.12.2019 06:07:01;630017,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Военная ул элем. улично-дорожн.сети,,д. 5, , , ,;0004210308059353;РИТЕЙЛ-01Ф;11.06.2022 12:00:00;ККТ перерегистрирована;0219320012146772;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832721;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Военная, д 5 Цоколь Аптека;2
9965;06.12.2019 05:53:30;630017,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Военная ул элем. улично-дорожн.сети,,д. 5, , , ,;0004210285063312;РИТЕЙЛ-01Ф;11.06.2022 12:00:00;ККТ перерегистрирована;0154340012155502;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300836665;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Военная, д 5  Цоколь аптека;2
9965;19.11.2019 05:48:30;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Красный пр-кт элем. улично-дорожн.сети,,д. 157/1, , , ,;0004158659033539;АТОЛ FPrint-22ПТК;15.06.2022 12:00:00;ККТ перерегистрирована;00106307359320;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832419;540201001;0;2;2;2;2;2;2;2;2;2;630049, Новосибирск г, Красный пр-кт, 157/1 аптека;2
9965;25.10.2019 08:29:46;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Красный пр-кт элем. улично-дорожн.сети,,д. 159, , , ,;0004098546057583;РР-03Ф;18.05.2022 12:00:00;ККТ перерегистрирована;0330640014002963;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100019570;540201001;0;2;2;2;2;2;2;2;2;2;оптика;2
9965;19.07.2019 10:49:14;630058,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,2-я Миргородская ул,,д. 10, , , ,;0003828505014187;РИТЕЙЛ-01Ф;13.05.2023 12:00:00;ККТ перерегистрирована;0540460012155513;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300686007;540201001;0;2;2;2;2;2;2;2;2;2;630058, г Новосибирск, ул 2-я Миргородская, д 10, аптека;2
9965;05.06.2019 05:41:17;630108,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Пархоменко ул,,д. 8, , , ,;0003275378017931;РР-03Ф;04.03.2023 12:00:00;ККТ перерегистрирована;0599920014002991;Общество с ограниченной ответственностью «Эвотор ОФД»;9960440300685262;540201001;0;2;2;2;2;2;2;2;2;2;630108 г Новосибирск, ул Пархоменко, д 8  аптека;2
9965;23.01.2019 12:55:06;652700,РОССИЯ,42,Кемеровская область - Кузбасс, ,Киселевск г г.п., , ,Ленина ул элем. улично-дорожн.сети,,д. 38, , , ,;0002927944034618;РИТЕЙЛ-01Ф;04.11.2022 12:00:00;ККТ перерегистрирована;0612550012129816;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300832214;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.01.2019 11:01:29;630015,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Дзержинского пр-кт ,, 30, , , ,;0002924403023755;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0052860007000721;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100022929;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;29.12.2018 07:56:05;630501,РОССИЯ,54,Новосибирская область,Новосибирский м.р-н.,рабочий поселок Краснообск г.п.,Краснообск рп, , ,,зд. 244/2, , , ,;0002886548048510;РИТЕЙЛ-01Ф;21.10.2022 12:00:00;ККТ перерегистрирована;0083250012155516;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100028056;540201001;0;2;2;2;2;2;2;2;2;2;630501, Новосибирская обл, рп Краснообск, зд 244/2, аптека;2
9965;28.12.2018 07:15:34;630099,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Депутатская ул элем. улично-дорожн.сети,,д. 46, , , ,;0002879535029378;РИТЕЙЛ-01Ф;08.10.2022 12:00:00;ККТ перерегистрирована;0328910012131185;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935055;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;18.12.2018 10:39:35;630110,РОССИЯ,54,Новосибирская область,город Новосибирск м.р-н., ,Новосибирск г, ,Учительская ул,,д. 20, , , ,;0002842285005538;РИТЕЙЛ-01Ф;14.10.2022 12:00:00;ККТ перерегистрирована;0220370012131164;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300623825;540201001;0;2;2;2;2;2;2;2;2;2;630110, г Новосибирск, ул Учительская, д 20, аптека;2
9965;18.12.2018 10:37:53;630136,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Широкая ул элем. улично-дорожн.сети,,д. 113/2, , , ,;0002842269026318;РИТЕЙЛ-01Ф;15.10.2022 12:00:00;ККТ перерегистрирована;0411400012146985;Общество с ограниченной ответственностью «Эвотор ОФД»;9288000100023433;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Широкая, д 113/2 аптека;2
9965;18.12.2018 10:33:31;633471,РОССИЯ,54,Новосибирская область,Тогучинский р-н м.р-н., ,Березиково с н.п., ,Почтовая ул элем. улично-дорожн.сети,,д. 2, , , ,;0002842231012933;РИТЕЙЛ-01Ф;07.10.2022 12:00:00;ККТ перерегистрирована;0591690012131175;Общество с ограниченной ответственностью «Эвотор ОФД»;9289000100268071;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;10.07.2019 07:26:41;630090,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Морской пр-кт ,, 6, , , ,;0002819816046179;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0647790007000723;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100021130;540201001;0;2;2;2;2;2;2;2;2;2;630090, г Новосибирск, Морской пр-кт, д 6 аптека;2
9965;20.11.2018 07:36:17;630091,РОССИЯ,54,Новосибирская область,город Новосибирск г.о., ,Новосибирск г, ,Красный пр-кт,,д. 70, , , ,;0002804742005209;РИТЕЙЛ-01Ф;21.09.2022 12:00:00;ККТ перерегистрирована;0220890012131198;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934808;540201001;0;2;2;2;2;2;2;2;2;2;630091, г Новосибирск, Красный пр-кт, д 70;2
9965;20.11.2018 07:35:22;632951,РОССИЯ,54,Новосибирская область,Здвинский р-н м.р-н., ,Здвинск с н.п., ,Мира ул элем. улично-дорожн.сети,,д. 7, , , ,;0002799404034813;РИТЕЙЛ-01Ф;22.09.2022 12:00:00;ККТ перерегистрирована;0305220012131173;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935590;540201001;0;2;2;2;2;2;2;2;2;2;Новосибирская обл, Здвинский р-н, село Здвинск, ул Мира, д 7;2
9965;15.11.2018 04:52:19;632364,РОССИЯ,54,Новосибирская область,Куйбышевский р-н м.р-н., ,Чумаково с н.п., ,Костюкова ул элем. улично-дорожн.сети,,д. 1, , , ,;0002794316043652;РИТЕЙЛ-01Ф;21.09.2022 12:00:00;ККТ перерегистрирована;0588960012131174;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934802;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;30.10.2018 01:45:34;652877,РОССИЯ,42,Кемеровская область - Кузбасс, ,Междуреченск г г.п., , ,Строителей пр-кт элем. улично-дорожн.сети,,д. 14, , , ,;0002767358036203;РИТЕЙЛ-01Ф;31.08.2022 12:00:00;ККТ перерегистрирована;0142560012129814;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300936120;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;30.10.2018 01:43:26;633613,РОССИЯ,54,Новосибирская область,Сузунский р-н м.р-н., ,Шипуново с н.п., ,Юбилейная ул элем. улично-дорожн.сети,,д. 19, , , ,;0002767353024683;РР-03Ф;30.06.2022 12:00:00;ККТ перерегистрирована;0257560014003057;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300836608;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;18.10.2018 11:32:15;630107,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Троллейная ул элем. улично-дорожн.сети,,д. 146, , , ,;0002750836045626;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0475770007007831;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100056907;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;11.10.2018 06:44:57;633469,РОССИЯ,54,Новосибирская область,Тогучинский р-н м.р-н., ,Шахта п н.п., ,Юбилейная ул элем. улично-дорожн.сети,,д. 28, , , ,;0002735443042377;РР-03Ф;13.07.2022 12:00:00;ККТ перерегистрирована;0023100014001913;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300934806;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;15.10.2018 05:10:16;630099,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Депутатская ул ,, 46, , , ,;0002717651060110;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0102320007005820;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100018164;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;28.09.2018 08:41:38;633131,РОССИЯ,54,Новосибирская область,Мошковский м.р-н.,рабочий поселок Мошково г.п.,Мошково рп, ,Вокзальная ул,,д. 8, , , ,;0002716777026466;РР-03Ф;13.07.2022 12:00:00;ККТ перерегистрирована;0323390014003297;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935335;540201001;0;2;2;2;2;2;2;2;2;2;633131, Новосибирская обл, рп Мошково, ул Вокзальная, д 8, аптека;2
9965;;630099,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Депутатская ул ,, 46, , , ,;0002703961009134;ШТРИХ-ЛАЙТ-01Ф;;Отказ по заявлению;0102320007005820;Общество с ограниченной ответственностью "Ярус";9282000100018164;540201001;0;2;2;2;2;2;2;2;2;2;аптека;
9965;15.10.2018 01:51:20;630099,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Депутатская ул ,, 46, , , ,;0002703952022821;ШТРИХ-ON-LINE;;ККТ снята с регистрации;0222660004023639;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100025610;540201001;0;2;2;2;2;2;2;2;2;2;оптика;2
9965;18.09.2018 10:00:33;630032,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,Горский мкр элем. улично-дорожн.сети,,д. 63/1, , , ,;0002697070048550;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0246810007014513;Общество с ограниченной ответственностью «Эвотор ОФД»;9282000100077672;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;18.09.2018 05:09:34;630056,РОССИЯ,54,Новосибирская область, ,Новосибирск г , , ,40 лет Комсомола ул ,, 8, , , ,;0002696628050274;ШТРИХ-ЛАЙТ-01Ф;;ККТ снята с регистрации;0249960007000727;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9282000100018202;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;05.09.2018 11:13:42;632334,РОССИЯ,54,Новосибирская область,Барабинский р-н м.р-н.,Барабинск г г.п., , ,Кирова ул элем. улично-дорожн.сети,,д. 9Д, , , ,;0002674366041907;РИТЕЙЛ-01Ф;15.07.2022 12:00:00;ККТ перерегистрирована;0021160012146987;Общество с ограниченной ответственностью «Эвотор ОФД»;9282440300935334;540201001;0;2;2;2;2;2;2;2;2;2;Новосибирская обл, Барабинский р-н, г Барабинск, ул Кирова, д 9Д;2
9965;27.08.2018 09:38:55;660001,РОССИЯ,24,Красноярский край, ,Красноярск г , , ,Копылова ул ,, 66, , , ,;0002654441031884;РИТЕЙЛ-01Ф;;ККТ снята с регистрации;0089840012131114;Общество с ограниченной ответственностью «ПЕТЕР-СЕРВИС Спецтехнологии»;9288000100028212;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
9965;22.08.2018 12:44:14;630008,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Гурьевская ул элем. улично-дорожн.сети,,д. 64, , , ,;0002632287004378;РИТЕЙЛ-01Ф;10.06.2022 12:00:00;ККТ перерегистрирована;0150690012131186;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300836486;540201001;0;2;2;2;2;2;2;2;2;2;г Новосибирск, ул Гурьевская, д 64 аптека;2
9965;10.08.2018 01:14:09;630049,РОССИЯ,54,Новосибирская область, ,Новосибирск г г.п., , ,Красный пр-кт элем. улично-дорожн.сети,,д. 157/1, , , ,;0002623380041305;АТОЛ FPrint-22ПТК;15.06.2022 12:00:00;ККТ перерегистрирована;00106307353620;Общество с ограниченной ответственностью «Эвотор ОФД»;9280440300834957;540201001;0;2;2;2;2;2;2;2;2;2;аптека;2
